feedback coefficients,min-entropy,Lyapunov exponent,"number of 
different states"
"01001111100101	",0.597244,0.084975,8346
"01100110011101	",0.752857,0.084256,8365
"00111011111000	",0.528252,0.093566,8511
"00111110001011	",0.657777,0.076469,8572
"00111101101001	",0.563559,0.058644,8580
"01001011110101	",0.569651,0.080198,8414
"00111000110111	",0.535542,0.086943,8484
"01010101111001	",0.607491,0.09417,8611
"00111101011100	",0.395096,0.099385,7917
"01010101011011	",0.589585,0.084727,8583
"01110000101111	",0.611823,0.073072,8357
"00101110101101	",0.686076,0.101688,8368
"00110001111110	",0.615369,0.084354,8419
"00001101111011	",0.632639,0.068899,8564
"01000111011011	",0.589932,0.09464,8487
"01110011100011	",0.596234,0.089907,8529
"00100111100111	",0.675077,0.10272,8506
"00111010101110	",0.649218,0.071812,8405
"00100101111101	",0.658712,0.094598,8330
"00111001110110	",0.6466,0.070418,8437
"00111101101100	",0.406694,0.084849,7987
"01001110111100	",0.398586,0.098707,7845
"01011111001001	",0.577157,0.071308,8468
"01011011111000	",0.529816,0.091118,8540
"01010011011101	",0.691464,0.074139,8318
"00010111101011	",0.567366,0.077256,8483
"01110110000111	",0.662584,0.051877,8566
"01101100111010	",0.564649,0.085853,8641
"00101101010111	",0.589366,0.087516,8492
"01011010111010	",0.573361,0.066818,8576
"01001111101010	",0.690251,0.079564,8508
"01111010101001	",0.548114,0.103327,8559
"00010111110101	",0.623065,0.100783,8359
"00011010011111	",0.501824,0.092588,8430
"00101011011011	",0.585256,0.09193,8438
"01111011000110	",0.635169,0.089459,8486
"01001101001111	",0.687267,0.089107,8486
"01010001110111	",0.672425,0.102133,8367
"01100001111011	",0.593518,0.070707,8364
"00010110111110	",0.578037,0.090484,8156
"00100110101111	",0.573082,0.063706,8403
"00001111101110	",0.605053,0.094865,8383
"01000101111011	",0.617487,0.103068,8521
"01101111011000	",0.566158,0.050063,8449
"01011011110001	",0.586724,0.070211,8508
"00011001111101	",0.694504,0.091576,8384
"01001011111100	",0.433713,0.087537,7846
"01100011011101	",0.565437,0.076856,8217
"00011101111010	",0.63871,0.074123,8520
"00100111110101	",0.591625,0.1004,8325
"00101001111110	",0.598513,0.07817,8427
"01001111011100	",0.431561,0.08,7921
"00011111110001	",0.530011,0.062564,8574
"00110101111100	",0.41886,0.074871,7816
"01101001111010	",0.580365,0.075507,8472
"01101100101110	",0.565344,0.08087,8507
"00100101101111	",0.508386,0.086654,8360
"00110111000111	",0.679494,0.083319,8534
"01011101100011	",0.655817,0.102986,8514
"00111110010011	",0.593978,0.080619,8562
"01101001111001	",0.561648,0.080481,8533
"01000111111001	",0.668143,0.091835,8531
"00110011001111	",0.619373,0.093995,8410
"00111010111001	",0.710368,0.08147,8556
"00100111110011	",0.695542,0.058608,8525
"00101111011010	",0.558486,0.083654,8533
"00001011111101	",0.606944,0.091085,8290
"01001011011011	",0.580561,0.070815,8490
"01110100110011	",0.541722,0.080518,8593
"00110100111011	",0.606427,0.090864,8570
"01111011000011	",0.585286,0.091737,8480
"01101010101110	",0.56566,0.092781,8457
"00110101110011	",0.663111,0.061508,8564
"00101111101100	",0.40639,0.100532,7868
"00101010111011	",0.526605,0.097972,8549
"01110001010111	",0.603239,0.090588,8504
"00110111100011	",0.592147,0.096708,8569
"01110011011001	",0.585093,0.069956,8440
"01101111001010	",0.587175,0.08839,8524
"01101101010101	",0.607527,0.098674,8421
"00111101111000	",0.61796,0.087153,8473
"01101110010110	",0.585896,0.09042,8477
"00101111000111	",0.501685,0.082427,8509
"01011010010111	",0.577611,0.077947,8473
"00111011110001	",0.580989,0.065382,8491
"01100011001111	",0.635291,0.096684,8284
"01010000111111	",0.578363,0.074351,8319
"00110000111111	",0.584768,0.090727,8461
"00110110011011	",0.545363,0.094356,8594
"01101011100011	",0.609867,0.085021,8526
"00011101110101	",0.621259,0.07834,8449
"00001001111111	",0.586076,0.056583,8439
"01111000110101	",0.632692,0.087013,8446
"00111111000110	",0.610469,0.045874,8464
"00101111100110	",0.589577,0.094291,8444
"01101011110010	",0.644709,0.106741,8514
"00010011111101	",0.497657,0.081295,8347
"01101001001111	",0.650609,0.109223,8382
"00111001001111	",0.525847,0.107543,8449
"01111101010100	",0.422882,0.101871,8041
"00111101000111	",0.551265,0.093833,8494
"00110100011111	",0.599351,0.081827,8419
"00111001110101	",0.575554,0.060628,8414
"01100001111101	",0.541671,0.068092,8141
"00011111010011	",0.576023,0.082393,8548
"00000111111110	",0.617826,0.050229,8313
"00011110010111	",0.650288,0.090223,8445
"01100101110101	",0.574752,0.073769,8434
"00111100110011	",0.591006,0.078316,8550
"00111100010111	",0.659007,0.09595,8515
"01110100011110	",0.598397,0.079395,8487
"01001011111010	",0.54309,0.083896,8514
"00110100110111	",0.561289,0.084943,8528
"00101111010110	",0.527884,0.101125,8439
"01111100101100	",0.402615,0.088882,8000
"01100011111100	",0.43315,0.086371,7680
"01111000010111	",0.543938,0.086556,8515
"01001110110011	",0.653963,0.096336,8574
"00110001011111	",0.602771,0.099818,8409
"01110100011101	",0.53934,0.106743,8353
"01111001010110	",0.642516,0.110547,8444
"00001111101011	",0.592444,0.039485,8518
"01101111010100	",0.440488,0.106169,8008
"01110110101100	",0.46669,0.082333,7948
"01101000111110	",0.606876,0.071728,8465
"01101001110110	",0.642794,0.095488,8435
"00001101011111	",0.512271,0.073165,8393
"01001001110111	",0.571712,0.07187,8487
"01111111000001	",0.712344,0.077295,8520
"01111100101001	",0.558229,0.089541,8579
"00110011110110	",0.565838,0.065418,8392
"01110100101101	",0.598621,0.086892,8394
"01100101100111	",0.675633,0.086773,8401
"01101010011110	",0.580152,0.074123,8401
"01010111110001	",0.526105,0.081476,8527
"01110011011100	",0.440234,0.089226,7940
"01011010011011	",0.60598,0.077435,8531
"01101100110101	",0.674037,0.074405,8388
"01001111110010	",0.496022,0.070867,8550
"01001111101100	",0.447658,0.098464,7881
"00011011100111	",0.660643,0.10328,8441
"00001110110111	",0.555351,0.09375,8476
"00111110110001	",0.564309,0.102189,8527
"00110111011010	",0.572789,0.100465,8529
"00101011110101	",0.566605,0.084865,8404
"01101101110010	",0.551039,0.05357,8542
"01100001110111	",0.651526,0.108671,8306
"00011101101011	",0.581689,0.086183,8581
"01000101101111	",0.608212,0.086236,8441
"00111001011011	",0.588274,0.078322,8565
"01011000111011	",0.710368,0.085307,8581
"01110111000101	",0.528449,0.05205,8453
"01011001100111	",0.579267,0.112383,8457
"01010010011111	",0.516394,0.068879,8317
"00110011101011	",0.572813,0.091304,8551
"00011011110110	",0.639446,0.066286,8194
"01010011011110	",0.595341,0.069073,8359
"01100011011011	",0.576154,0.086848,8376
"00010111100111	",0.731401,0.109402,8454
"01111010110001	",0.572982,0.089466,8531
"01110110110001	",0.625004,0.084462,8550
"01011001111010	",0.529558,0.066861,8579
"01101101110100	",0.403108,0.085173,8028
"01111001011001	",0.585319,0.068393,8500
"01101100011110	",0.590533,0.057105,8516
"01000110111110	",0.627163,0.095959,8418
"00100111111001	",0.574762,0.04645,8502
"01100011011110	",0.614614,0.116023,8293
"01011011011010	",0.597544,0.073795,8616
"01000110111011	",0.571662,0.095714,8592
"00100110011111	",0.682584,0.070342,8477
"01110100111100	",0.405687,0.088327,7889
"01100111001101	",0.636005,0.094227,8295
"01001011011110	",0.574279,0.100091,8426
"00111100111001	",0.593065,0.079248,8519
"00111011100101	",0.657825,0.075707,8412
"01110100101011	",0.574257,0.098403,8586
"01111010110010	",0.639318,0.081029,8546
"00011111011100	",0.433396,0.0731,7752
"01101111001100	",0.506297,0.072227,7901
"10111010011111	",0.586928,0.082778,5643
"11011011110011	",0.660964,0.097736,7384
"11011011101101	",0.580409,0.111812,7163
"10011111110011	",0.540586,0.081296,3689
"11011011011011	",0.626945,0.093188,7388
"11101111101100	",0.433145,0.102451,6833
"11100111110011	",0.591977,0.080243,7415
"11110101011011	",0.566285,0.08905,7419
"11110001111101	",0.670626,0.087651,7215
"11011001111101	",0.656814,0.084088,7170
"11110011011110	",0.594444,0.081935,7333
"11111101001110	",0.605078,0.06304,7274
"11100101110111	",0.597133,0.099559,7315
"10011111100111	",0.683851,0.089884,3641
"10111111011001	",0.547374,0.102317,5685
"11101011011101	",0.684323,0.071594,7181
"11111101110010	",0.575097,0.093712,7421
"11001011111011	",0.594527,0.086389,7413
"11011101011101	",0.550827,0.096371,7190
"11010110111110	",0.63963,0.087054,7292
"10111011001111	",0.620664,0.04984,5656
"11010111101101	",0.713685,0.070623,7190
"10111111001011	",0.624813,0.070217,5734
"11111110000111	",0.615948,0.099542,7333
"11111110001011	",0.544799,0.111077,7395
"11101110111100	",0.394862,0.064303,6729
"10011111010111	",0.655531,0.081229,3604
"11101111110001	",0.540624,0.039049,7344
"11101001111011	",0.59622,0.068205,7426
"11001110111110	",0.604023,0.036704,7245
"11011111010101	",0.620445,0.104983,7182
"11111101011100	",0.421982,0.089898,6779
"11001011111110	",0.559327,0.09998,7251
"11111001101110	",0.557157,0.084055,7338
"11111100011011	",0.542677,0.064271,7438
"10111011110110	",0.531442,0.084226,5649
"11110011010111	",0.637311,0.074606,7347
"11111101000111	",0.602892,0.035007,7318
"11011110110101	",0.553822,0.090156,7220
"10111111101100	",0.394108,0.074379,5115
"10111110011101	",0.600179,0.068483,5494
"10011110111101	",0.637934,0.103127,3592
"10111110010111	",0.639042,0.088137,5638
"11111100111100	",0.41705,0.064584,6729
"11001101111110	",0.61193,0.08919,7293
"10111111001110	",0.558826,0.113106,5590
"11101110100111	",0.597233,0.098363,7405
"10101111110011	",0.63581,0.094859,5684
"11100111100111	",0.625561,0.075019,7277
"11110100111011	",0.595774,0.092157,7466
"11001110101111	",0.529377,0.092067,7321
"10111110101011	",0.665965,0.072282,5755
"11111001011011	",0.555031,0.081061,7391
"11111000110111	",0.726073,0.061965,7437
"11110111010011	",0.561555,0.078938,7347
"10110111101110	",0.568761,0.074754,5642
"11011111101100	",0.437421,0.041473,6627
"10111111110001	",0.539056,0.053468,5689
"10110111111001	",0.551311,0.10117,5737
"11010111011110	",0.727503,0.093794,7252
"11001101110111	",0.535848,0.087697,7355
"11001101101111	",0.637966,0.090046,7322
"11110101111001	",0.646602,0.086721,7435
"11111010110110	",0.625881,0.076014,7405
"10110110110111	",0.522919,0.063195,5692
"11101110011101	",0.58887,0.085522,7161
"11110101101101	",0.630371,0.095761,7205
"11010111111100	",0.436347,0.079048,6380
"11111100101101	",0.621924,0.07827,7231
"11001011011111	",0.635861,0.067123,7279
"10111110110011	",0.591452,0.105477,5740
"11001110110111	",0.64412,0.091795,7378
"11011001011111	",0.570707,0.079738,7254
"11111100111010	",0.65069,0.088916,7424
"11011111110100	",0.434826,0.073195,6805
"11110111110010	",0.647961,0.092358,7426
"11011100110111	",0.608732,0.096875,7361
"11010111111010	",0.576011,0.086872,7430
"11111111110000	",0.479499,0.051751,7223
"11111110001110	",0.536629,0.096672,7331
"11110110100111	",0.553961,0.101418,7305
"10001111111101	",0.693331,0.093711,2044
"11011111101010	",0.587678,0.092833,7393
"10111100101111	",0.731107,0.088378,5705
"10111011010111	",0.597305,0.058711,5596
"11100011111011	",0.671791,0.081556,7221
"11010111110110	",0.614245,0.095559,7330
"11001111111001	",0.566274,0.076534,7409
"11011110111100	",0.443212,0.067427,6565
"10111100111110	",0.631058,0.076015,5685
"11011101010111	",0.57826,0.092011,7390
"10110111101011	",0.738512,0.083027,5688
"11011111101001	",0.550902,0.071851,7443
"11110011111100	",0.425696,0.064698,6770
"11111100101011	",0.620114,0.099424,7434
"10111111101001	",0.540557,0.076951,5694
"11110001111011	",0.616607,0.076467,7389
"10011101111101	",0.690251,0.083693,3572
"10111101111001	",0.556247,0.096996,5732
"11110101011101	",0.506179,0.103383,7190
"11111011110100	",0.487294,0.08593,7042
"11010111101110	",0.646784,0.093757,7302
"10111101001111	",0.660695,0.081996,5676
"11000111101111	",0.544983,0.076858,7253
"10010101111111	",0.66851,0.097356,3600
"11110110101011	",0.497945,0.1096,7435
"11111101100011	",0.575753,0.089517,7469
"11111100001111	",0.609373,0.09447,7337
"11001011110111	",0.604792,0.069698,7313
"11110111011100	",0.422865,0.07606,6766
"11111111001010	",0.591111,0.096337,7384
"11101110101011	",0.608502,0.076809,7330
"11111111100001	",0.61805,0.08246,7424
"10111100111101	",0.634395,0.066805,5554
"11111010110011	",0.622262,0.101279,7428
"10100111101111	",0.583395,0.096924,5444
"11111110101010	",0.63698,0.085754,7431
"11011101101110	",0.59293,0.088967,7377
"11110110110101	",0.604177,0.089493,7339
"10001111110111	",0.577021,0.091383,2048
"11011011110101	",0.580528,0.090818,7196
"11111101011001	",0.545544,0.073145,7402
"11101101100111	",0.550396,0.082694,7300
"10110011111011	",0.55565,0.069726,5755
"11100110110111	",0.626303,0.064022,7263
"11001110111101	",0.656779,0.095132,7192
"11011001111011	",0.583023,0.073989,7431
"11011111001110	",0.576131,0.100892,7352
"10010011111111	",0.618802,0.093185,3609
"11100111111010	",0.557049,0.087421,7264
"11111101001011	",0.61557,0.093365,7355
"11110011111001	",0.637645,0.105914,7361
"11101010110111	",0.566077,0.079176,7308
"11110110110011	",0.633473,0.105693,7461
"11011001110111	",0.624955,0.094468,7372
"11101100110111	",0.590049,0.081097,7364
"11101111110010	",0.659267,0.074175,7381
"11110011101110	",0.513314,0.111631,7253
"11001111001111	",0.668032,0.083768,7333
"11100111110110	",0.499452,0.085684,7274
"10111101111010	",0.595605,0.082694,5694
"11011110011110	",0.648812,0.08709,7390
"11111100011110	",0.520623,0.065905,7311
"11110101101110	",0.624104,0.100517,7297
"11111100101110	",0.578111,0.092762,7349
"11011110011011	",0.59732,0.091109,7428
"11111011100011	",0.551774,0.098099,7442
"10011110111011	",0.533955,0.078847,3728
"11011101111010	",0.558793,0.093026,7457
"10001111111011	",0.641183,0.111839,2085
"11001111011101	",0.693887,0.104709,7223
"10100011111111	",0.528309,0.09666,5526
"11011000111111	",0.60191,0.086515,7321
"11011110001111	",0.581176,0.079989,7378
"11111011001110	",0.549347,0.070002,7381
"11110110111001	",0.523454,0.092503,7437
"11111001001111	",0.54045,0.078951,7302
"11000111110111	",0.662485,0.089856,7312
"10101110111101	",0.54339,0.106089,5525
"11110111111000	",0.533933,0.089677,7374
"11011101011110	",0.623256,0.086015,7294
"10110111011110	",0.557403,0.065643,5642
"11011111100110	",0.553199,0.101884,7350
"11111111101000	",0.567123,0.048482,7335
"11100111101110	",0.554613,0.071848,7215
"11010101011111	",0.586083,0.082485,7382
"11110010011111	",0.635928,0.059692,7340
"10101111001111	",0.575838,0.090915,5579
"11110001110111	",0.57699,0.087625,7303
"11010111111001	",0.734947,0.100942,7450
"11101111101010	",0.689091,0.088079,7358
"11011011101011	",0.542272,0.094314,7431
"10111010111110	",0.572907,0.092024,5629
"11101001111110	",0.635085,0.098241,7217
"11101101110011	",0.569854,0.099917,7380
"11101011111001	",0.590747,0.07572,7389
"11101111001110	",0.572591,0.082338,7336
"11010111100111	",0.563802,0.089598,7321
"11011101110101	",0.669661,0.088026,7207
"10011111101101	",0.619912,0.083323,3580
"11010101111011	",0.678546,0.054984,7414
"11011011101110	",0.631361,0.090351,7325
"11111011110010	",0.653589,0.084253,7350
"10111110101110	",0.560788,0.065062,5697
"11111001101011	",0.578198,0.051598,7399
"11010111010111	",0.544166,0.084989,7314
"10110101110111	",0.637806,0.101318,5657
"11111000111110	",0.571486,0.066928,7363
"11111111010001	",0.597162,0.076383,7341
"11010111011011	",0.6797,0.103589,7427
"11101001011111	",0.547872,0.079311,7257
"11101110011110	",0.613531,0.098653,7259
"11100101111101	",0.641293,0.105057,7179
"11110011110101	",0.626548,0.06593,7281
"11111001110110	",0.658863,0.060643,7323
"10011101101111	",0.528907,0.097028,3623
"11111110011100	",0.402256,0.090974,6841
"11111110110010	",0.569298,0.090717,7432
"11011101101011	",0.537573,0.083363,7413
"10110111111010	",0.657832,0.092504,5698
"11010110111011	",0.539526,0.092169,7482
"10001111111110	",0.649841,0.07667,2043
"11011010111110	",0.560054,0.051379,7268
"11110101100111	",0.623359,0.084324,7346
"11110100111110	",0.574195,0.098295,7371
"10011110111110	",0.640521,0.064521,3657
"11110110111010	",0.53169,0.096407,7418
"11111000101111	",0.582073,0.061052,7371
"10101100111111	",0.498775,0.082059,5631
"11010011110111	",0.615328,0.082137,7348
"11111111100010	",0.609292,0.081055,7422
"10101101101111	",0.523379,0.094496,5548
"11001001111111	",0.540999,0.08818,7271
"11111011010101	",0.636966,0.057229,7251
"11011111111000	",0.626557,0.08213,7328
"11111100110011	",0.667761,0.1061,7445
"10011110011111	",0.510235,0.082297,3603
"11100110011111	",0.617769,0.078056,7238
"10011011111101	",0.691464,0.084785,3568
"11000011111111	",0.565314,0.099063,7342
"10110110111101	",0.643084,0.079459,5554
"11101011101101	",0.636568,0.103684,7175
"10111010101111	",0.64761,0.109283,5639
"11110011001111	",0.529152,0.067455,7273
"11011111110010	",0.615498,0.091497,7378
"11111101110001	",0.52099,0.089135,7371
"11100011111110	",0.636306,0.054161,7150
"11111010011011	",0.666706,0.101156,7437
"10101010111111	",0.572389,0.097078,5575
"11100111111001	",0.544412,0.110286,7298
"11011111010110	",0.65065,0.102782,7331
"11110101110011	",0.614519,0.059388,7422
"11110101001111	",0.545473,0.101341,7385
